Year,Month,Day,Hour,Minute,Temperature,DHI,Wind Speed,Pressure,Wind Direction,GHI,DNI,Relative Humidity
2019,3,30,8,30,37.1,267,2.7,1006,305,893,694,24.43
2019,3,30,9,30,37.1,241,2.8,1006,302,766,662,23.92
2019,3,30,10,30,36.7,209,2.8,1005,298,580,587,24.1
2019,3,30,11,30,35.6,162,2.7,1006,290,355,450,25.7
2019,3,30,12,30,33.2,87,2.6,1006,276,125,194,30.83
2019,3,30,13,30,30.9,0,3.1,1007,260,0,0,38.87
2019,3,30,14,30,29.6,0,3.9,1008,249,0,0,45.41
2019,3,30,15,30,28.6,0,4.3,1008,239,0,0,52.76
2019,3,30,16,30,27.7,0,4.2,1009,233,0,0,61.28
2019,3,30,17,30,27.1,0,3.7,1009,230,0,0,67.63
2019,3,30,18,30,26.6,0,3.1,1008,228,0,0,71.43
2019,3,30,19,30,26.1,0,2.5,1008,221,0,0,73.5
2019,3,30,20,30,25.6,0,2.3,1008,215,0,0,73.99
2019,3,30,21,30,25.2,0,2.2,1008,212,0,0,73.76
2019,3,30,22,30,24.6,0,2.1,1008,212,0,0,74.99
2019,3,30,23,30,24.4,0,2,1008,212,0,0,76.09
2019,3,31,0,30,24.1,0,1.8,1009,207,0,0,78.6
2019,3,31,1,30,25.2,39,2,1010,212,45,63,75.06
2019,3,31,2,30,27.4,124,1.9,1010,243,263,418,61.52
2019,3,31,3,30,30,166,1.8,1011,276,508,622,43.99
2019,3,31,4,30,32.5,188,1.9,1011,283,726,736,34.45
2019,3,31,5,30,34.5,199,2.2,1010,278,891,801,28.09
2019,3,31,6,30,35.7,199,2.7,1009,275,988,840,24.22
2019,3,31,7,30,36.3,198,3.1,1008,275,1007,848,22.85
2019,3,31,8,30,36.4,191,3.4,1007,275,946,835,22.55
2019,3,31,9,30,36,181,3.6,1007,274,814,797,23.03
2019,3,31,10,30,35.3,160,3.6,1006,271,620,726,24.05
2019,3,31,11,30,34.1,130,3.5,1006,264,383,587,26.49
2019,3,31,12,30,31.7,79,3.5,1007,249,139,299,32.54
2019,3,31,13,30,29.4,0,3.9,1007,233,0,0,42
2019,3,31,14,30,28.1,0,4.5,1008,223,0,0,51.84
2019,3,31,15,30,27.2,0,4.6,1009,216,0,0,61.12
2019,3,31,16,30,26.6,0,4.5,1009,212,0,0,68.13
2019,3,31,17,30,26.2,0,4.2,1009,211,0,0,72.91
2019,3,31,18,30,25.7,0,3.9,1009,211,0,0,77.15
2019,3,31,19,30,25.2,0,3.5,1008,211,0,0,80.36
2019,3,31,20,30,24.7,0,3.1,1008,213,0,0,82.68
2019,3,31,21,30,24.2,0,2.8,1008,217,0,0,84.22
2019,3,31,22,30,23.8,0,2.4,1008,219,0,0,84.72
2019,3,31,23,30,23.6,0,2.3,1008,219,0,0,84.65
2019,4,1,0,30,23.5,0,2,1009,212,0,0,84.77
2019,4,1,1,30,24.7,42,2.2,1009,214,53,104,79.18
2019,4,1,2,30,27,112,2.2,1010,230,274,484,64.41
2019,4,1,3,30,29.5,149,2,1011,245,516,665,48.5
2019,4,1,4,30,31.9,173,1.6,1011,252,730,759,39.35
2019,4,1,5,30,33.9,190,1.5,1010,254,888,806,31.96
2019,4,1,6,30,35.1,220,1.9,1009,253,971,798,27.58
2019,4,1,7,30,35.6,222,2.6,1008,252,990,805,27.37
2019,4,1,8,30,35.5,215,3.1,1007,250,930,789,28.51
2019,4,1,9,30,35.2,196,3.5,1007,248,799,757,29.44
2019,4,1,10,30,34.4,172,3.8,1007,246,609,689,30.98
2019,4,1,11,30,33.2,136,3.9,1007,244,377,558,33.49
2019,4,1,12,30,31.3,79,3.8,1008,242,138,292,38.48
2019,4,1,13,30,29.2,0,3.9,1008,238,0,0,47.09
2019,4,1,14,30,27.8,0,4.1,1009,230,0,0,56.61
2019,4,1,15,30,26.8,0,4.1,1009,221,0,0,65.34
2019,4,1,16,30,26.1,0,3.9,1010,213,0,0,72.55
2019,4,1,17,30,25.5,0,3.7,1009,208,0,0,78.38
2019,4,1,18,30,24.9,0,3.4,1009,204,0,0,83.75
2019,4,1,19,30,24.4,0,3.2,1008,200,0,0,88.13
2019,4,1,20,30,24,0,3,1008,197,0,0,91.72
2019,4,1,21,30,23.6,0,2.8,1008,195,0,0,95.14
2019,4,1,22,30,23.3,0,2.5,1008,193,0,0,97.7
2019,4,1,23,30,23.2,0,2.3,1008,191,0,0,98.49
2019,4,2,0,30,23.3,0,2.2,1009,186,0,0,98.08
2019,4,2,1,30,24.7,43,2.3,1010,190,50,67,90.34
2019,4,2,2,30,26.8,129,2,1011,201,265,400,78.22
2019,4,2,3,30,29.3,175,1.4,1011,210,503,592,62.64
2019,4,2,4,30,32,203,0.8,1011,153,713,694,47.24
2019,4,2,5,30,34.1,220,0.6,1011,201,872,751,35.92
2019,4,2,6,30,35.4,237,1,1009,294,964,770,30.54
2019,4,2,7,30,36.1,234,1.6,1008,279,982,781,28.73
2019,4,2,8,30,36.2,224,2.2,1007,277,925,773,28.84
2019,4,2,9,30,36.1,206,2.6,1006,275,794,737,29.11
2019,4,2,10,30,35.6,180,2.8,1006,272,605,667,29.68
2019,4,2,11,30,34.7,143,2.9,1006,269,374,535,30.97
2019,4,2,12,30,32.7,82,2.7,1006,264,137,271,35.16
2019,4,2,13,30,30.6,0,2.7,1007,256,0,0,42.98
2019,4,2,14,30,29.3,0,3.1,1008,244,0,0,50.63
2019,4,2,15,30,28.1,0,3.4,1008,231,0,0,58.67
2019,4,2,16,30,27.1,0,3.6,1009,220,0,0,67.39
2019,4,2,17,30,26.3,0,3.5,1009,213,0,0,76.42
2019,4,2,18,30,25.7,0,3.2,1008,209,0,0,84.07
2019,4,2,19,30,25.3,0,2.7,1008,205,0,0,89.32
2019,4,2,20,30,24.9,0,2.3,1007,201,0,0,92.67
2019,4,2,21,30,24.5,0,1.9,1007,195,0,0,94.99
2019,4,2,22,30,24.2,0,1.6,1007,186,0,0,96.05
2019,4,2,23,30,24,0,1.5,1007,181,0,0,96.49
2019,4,3,0,30,24.1,0,1.5,1009,168,0,0,95.81
2019,4,3,1,30,25.4,44,1.7,1009,167,53,89,88.46
2019,4,3,2,30,27.6,125,1.4,1010,177,273,431,74.18
2019,4,3,3,30,30.4,169,0.9,1010,215,511,613,56.27
2019,4,3,4,30,33.2,196,0.6,1010,267,723,713,39.86
2019,4,3,5,30,35.1,212,1,1009,281,881,768,30.92
2019,4,3,6,30,36.4,196,1.6,1008,272,983,832,26.6
2019,4,3,7,30,37.2,196,2.2,1007,271,999,837,24.11
2019,4,3,8,30,37.5,191,2.6,1006,272,938,822,23.25
2019,4,3,9,30,37.3,211,2.9,1005,273,791,726,23.36
2019,4,3,10,30,36.8,186,3,1005,273,601,652,23.65
2019,4,3,11,30,35.9,146,2.8,1006,273,371,518,24.58
2019,4,3,12,30,33.7,83,2.3,1006,270,136,263,28.06
2019,4,3,13,30,31.4,0,2,1007,265,0,0,34.74
2019,4,3,14,30,30,0,2.3,1008,260,0,0,40.92
2019,4,3,15,30,28.8,0,2.6,1009,254,0,0,47.27
2019,4,3,16,30,27.8,0,3,1009,247,0,0,54.53
2019,4,3,17,30,26.9,0,3.1,1009,240,0,0,63.34
2019,4,3,18,30,26.2,0,3.1,1008,236,0,0,71.78
2019,4,3,19,30,25.6,0,2.9,1008,233,0,0,78.98
2019,4,3,20,30,25.1,0,2.5,1008,231,0,0,84.02
2019,4,3,21,30,24.7,0,2.2,1007,226,0,0,86.8
2019,4,3,22,30,24.3,0,1.8,1008,217,0,0,89.01
2019,4,3,23,30,24.1,0,1.6,1008,211,0,0,89.83
2019,4,4,0,30,24,0,1.5,1009,193,0,0,90.95
2019,4,4,1,30,25.4,44,1.8,1010,186,56,108,84.85
2019,4,4,2,30,27.9,122,1.9,1010,191,276,445,70.57
2019,4,4,3,30,30.6,163,1.7,1011,206,512,622,54.34
2019,4,4,4,30,33.1,191,1.6,1011,228,722,717,42.81
2019,4,4,5,30,34.8,209,1.8,1010,251,877,765,35.93
2019,4,4,6,30,35.9,248,2.5,1009,265,953,743,32.71
2019,4,4,7,30,36.3,250,3,1008,270,968,747,31.57
2019,4,4,8,30,36.4,243,3.3,1007,271,907,730,31.08
2019,4,4,9,30,36.3,234,3.4,1006,270,773,674,30.68
2019,4,4,10,30,35.8,205,3.5,1006,268,586,598,30.9
2019,4,4,11,30,34.7,160,3.6,1006,264,360,460,32.47
2019,4,4,12,30,32.8,86,3.5,1007,257,130,214,36.83
2019,4,4,13,30,30.8,0,3.8,1007,246,0,0,44.59
2019,4,4,14,30,29.4,0,4.3,1008,237,0,0,52.85
2019,4,4,15,30,28.3,0,4.4,1009,229,0,0,61.47
2019,4,4,16,30,27.6,0,4.2,1009,221,0,0,68.62
2019,4,4,17,30,26.9,0,4,1009,213,0,0,75.31
2019,4,4,18,30,26.4,0,3.8,1009,205,0,0,80.47
2019,4,4,19,30,25.9,0,3.8,1009,200,0,0,85.08
2019,4,4,20,30,25.5,0,3.8,1008,198,0,0,88.87
2019,4,4,21,30,25.2,0,3.8,1008,197,0,0,91.71
2019,4,4,22,30,24.9,0,3.8,1008,197,0,0,94.52
2019,4,4,23,30,24.8,0,3.8,1009,196,0,0,96.09
2019,4,5,0,30,24.9,0,4,1010,195,0,0,95.81
2019,4,5,1,30,26,46,4.4,1011,201,55,82,89.32
2019,4,5,2,30,27.9,135,4.5,1011,214,271,388,74.71
2019,4,5,3,30,30,184,4.3,1012,227,505,570,58.57
2019,4,5,4,30,32,213,4.2,1012,237,711,670,46.22
2019,4,5,5,30,33.4,231,4.2,1012,245,867,727,39.58
2019,4,5,6,30,34.3,196,4.4,1011,250,972,817,36.05
2019,4,5,7,30,34.7,197,4.6,1010,253,987,821,34.7
2019,4,5,8,30,34.8,189,4.8,1009,254,927,810,34.26
2019,4,5,9,30,34.5,216,4.8,1009,254,779,703,34.64
2019,4,5,10,30,33.8,188,4.7,1008,253,591,631,35.7
2019,4,5,11,30,32.8,148,4.6,1008,250,366,499,37.96
2019,4,5,12,30,31,83,4.4,1009,244,135,249,43.06
2019,4,5,13,30,29.2,0,4.3,1009,237,0,0,51.93
2019,4,5,14,30,28,0,4.2,1010,231,0,0,61.88
2019,4,5,15,30,27.2,0,4,1011,226,0,0,69.82
2019,4,5,16,30,26.6,0,3.9,1011,226,0,0,76.2
2019,4,5,17,30,26.2,0,3.8,1011,230,0,0,80.78
2019,4,5,18,30,25.9,0,3.6,1011,234,0,0,83.66
2019,4,5,19,30,25.5,0,3.2,1010,234,0,0,85.62
2019,4,5,20,30,25.1,0,2.8,1009,231,0,0,87.33
2019,4,5,21,30,24.7,0,2.5,1009,231,0,0,89.18
2019,4,5,22,30,24.3,0,2.3,1010,233,0,0,91.05
2019,4,5,23,30,24.2,0,2.2,1010,234,0,0,91.18
2019,4,6,0,30,24.2,0,2,1011,230,0,0,91.13
2019,4,6,1,30,25.6,48,2.3,1011,226,63,129,84.33
2019,4,6,2,30,27.7,117,2.5,1012,229,284,473,71.16
2019,4,6,3,30,30.2,154,2.5,1012,245,523,651,53.97
2019,4,6,4,30,32.4,176,2.5,1012,265,734,746,42.71
2019,4,6,5,30,34.1,190,2.9,1011,274,891,798,36.2
2019,4,6,6,30,35.2,240,3.3,1010,277,962,758,32.16
2019,4,6,7,30,35.8,242,3.7,1009,276,976,761,30.23
2019,4,6,8,30,36,234,4,1008,273,915,746,29.62
2019,4,6,9,30,35.7,206,4.1,1008,267,788,725,30.07
2019,4,6,10,30,35.1,181,4.2,1007,260,600,655,31.26
2019,4,6,11,30,33.9,144,4.3,1007,250,371,520,34.23
2019,4,6,12,30,31.8,83,4.6,1007,236,137,258,40.26
2019,4,6,13,30,29.7,0,4.9,1007,224,0,0,50.3
2019,4,6,14,30,28.5,0,5.1,1008,217,0,0,59.99
2019,4,6,15,30,27.9,0,5.1,1008,213,0,0,66.56
2019,4,6,16,30,27.5,0,4.9,1008,212,0,0,70.98
2019,4,6,17,30,27.2,0,4.5,1008,212,0,0,73.7
2019,4,6,18,30,26.7,0,4.2,1008,209,0,0,77.57
2019,4,6,19,30,26.2,0,3.9,1008,204,0,0,81.82
2019,4,6,20,30,25.8,0,3.5,1007,200,0,0,85.25
2019,4,6,21,30,25.3,0,3.1,1007,199,0,0,88.81
2019,4,6,22,30,24.9,0,2.8,1007,198,0,0,91.37
2019,4,6,23,30,24.7,0,2.6,1007,197,0,0,92.81
2019,4,7,0,30,24.7,0,2.6,1009,193,0,0,93.24
2019,4,7,1,30,25.9,50,2.8,1009,196,59,72,87.07
2019,4,7,2,30,28,145,2.5,1010,209,272,355,72.4
2019,4,7,3,30,30.4,205,2.2,1010,231,501,519,53.86
2019,4,7,4,30,32.5,244,2.3,1010,251,700,609,43
2019,4,7,5,30,34.2,272,2.6,1009,261,852,659,36.75
2019,4,7,6,30,35.4,175,2.9,1008,265,986,851,32.44
2019,4,7,7,30,36.1,175,3.1,1007,265,1001,855,30.35
2019,4,7,8,30,36.1,168,3.4,1006,263,942,847,30.6
2019,4,7,9,30,35.7,247,3.6,1006,262,769,649,31.85
2019,4,7,10,30,35,213,3.8,1005,261,582,576,33.51
2019,4,7,11,30,33.9,165,4,1005,256,358,440,36.31
2019,4,7,12,30,32,89,4.2,1006,246,130,196,42.28
2019,4,7,13,30,29.9,0,4.6,1006,235,0,0,52.62
2019,4,7,14,30,28.6,0,4.8,1007,225,0,0,64.21
2019,4,7,15,30,27.8,0,4.7,1007,218,0,0,73.21
2019,4,7,16,30,27.3,0,4.5,1007,213,0,0,79.28
2019,4,7,17,30,26.9,0,4.2,1007,209,0,0,83.76
2019,4,7,18,30,26.5,0,4,1007,207,0,0,87.39
2019,4,7,19,30,26.1,0,3.8,1006,204,0,0,90.44
2019,4,7,20,30,25.8,0,3.5,1006,203,0,0,92.84
2019,4,7,21,30,25.5,0,2.9,1005,203,0,0,94.09
2019,4,7,22,30,25.1,0,2.4,1006,204,0,0,95.37
2019,4,7,23,30,24.9,0,2.2,1006,204,0,0,95.17
2019,4,8,0,30,25,0,1.9,1007,201,0,0,93.41
2019,4,8,1,30,26.4,52,1.7,1008,216,70,149,85.1
2019,4,8,2,30,28.9,114,1.7,1009,272,295,506,66
2019,4,8,3,30,31.6,145,2,1009,317,538,686,45.02
2019,4,8,4,30,33.8,163,2.1,1009,316,753,784,35.33
2019,4,8,5,30,35.5,171,2.2,1008,300,913,841,29.23
2019,4,8,6,30,36.6,194,2.5,1007,282,997,840,24.99
2019,4,8,7,30,36.9,194,3.1,1006,268,1014,848,24.66
2019,4,8,8,30,36.8,188,3.8,1005,260,953,836,25.86
2019,4,8,9,30,36.4,160,4.2,1004,257,828,830,26.92
2019,4,8,10,30,35.7,142,4.5,1004,254,633,766,28.12
2019,4,8,11,30,34.4,114,4.7,1004,250,397,645,30.7
2019,4,8,12,30,32.4,71,4.7,1005,243,153,392,36.43
2019,4,8,13,30,30.4,0,4.7,1005,234,0,0,46.53
2019,4,8,14,30,29.1,0,4.7,1006,225,0,0,56.98
2019,4,8,15,30,28.3,0,4.5,1007,217,0,0,64.61
2019,4,8,16,30,27.7,0,4.3,1007,211,0,0,70.29
2019,4,8,17,30,27.1,0,4,1007,207,0,0,75.41
2019,4,8,18,30,26.5,0,3.6,1007,205,0,0,80.33
2019,4,8,19,30,26.1,0,3.2,1007,203,0,0,83.37
2019,4,8,20,30,25.7,0,2.7,1006,203,0,0,85.87
2019,4,8,21,30,25.4,0,2.4,1006,209,0,0,88.03
2019,4,8,22,30,25.3,0,2.1,1006,218,0,0,89
2019,4,8,23,30,25.2,0,2,1006,223,0,0,89.32
2019,4,9,0,30,25.3,0,1.8,1008,229,0,0,88.37
2019,4,9,1,30,26.4,51,1.9,1008,242,74,181,82.18
2019,4,9,2,30,28.5,110,2.2,1009,276,302,531,66.25
2019,4,9,3,30,31.1,140,2.5,1009,297,545,703,46.81
2019,4,9,4,30,33.3,156,2.6,1009,292,759,800,36.01
2019,4,9,5,30,34.8,163,2.9,1009,281,917,853,30.56
2019,4,9,6,30,35.8,161,3.4,1008,273,1011,888,27.23
2019,4,9,7,30,36.2,164,4,1007,267,1026,890,26.28
2019,4,9,8,30,36.3,163,4.5,1006,263,961,870,26.54
2019,4,9,9,30,35.9,150,4.9,1006,260,828,841,27.69
2019,4,9,10,30,35.1,135,5.2,1006,256,630,769,29.44
2019,4,9,11,30,33.9,112,5.3,1006,249,395,642,32.33
2019,4,9,12,30,31.8,72,5.3,1006,236,152,380,38.42
2019,4,9,13,30,29.9,0,5.2,1006,221,0,0,48.52
2019,4,9,14,30,28.8,0,5.1,1007,209,0,0,58.8
2019,4,9,15,30,28.1,0,4.8,1008,201,0,0,65.87
2019,4,9,16,30,27.6,0,4.5,1008,197,0,0,70.38
2019,4,9,17,30,27.1,0,4.3,1008,197,0,0,74.46
2019,4,9,18,30,26.6,0,3.9,1008,197,0,0,78.43
2019,4,9,19,30,26.2,0,3.5,1008,197,0,0,81.81
2019,4,9,20,30,25.7,0,3.1,1008,199,0,0,85.47
2019,4,9,21,30,25.2,0,2.5,1008,204,0,0,88.79
2019,4,9,22,30,24.9,0,2.1,1008,211,0,0,90.97
2019,4,9,23,30,24.8,0,2,1008,215,0,0,91.83
2019,4,10,0,30,24.9,0,1.8,1009,231,0,0,91.47
2019,4,10,1,30,26.1,51,2.1,1010,265,80,225,84.67
2019,4,10,2,30,28.2,101,2.5,1011,306,313,580,68.29
2019,4,10,3,30,30.5,126,2.6,1011,327,555,742,52.29
2019,4,10,4,30,32.7,141,2.3,1011,335,766,826,40.86
2019,4,10,5,30,34.4,152,2,1010,335,923,871,35.61
2019,4,10,6,30,35.5,146,1.9,1009,328,1021,913,30.73
2019,4,10,7,30,36.1,146,2,1008,316,1035,917,27.6
2019,4,10,8,30,36.4,139,2.2,1007,306,975,910,26.08
2019,4,10,9,30,36.5,134,2.4,1006,301,837,871,25.05
2019,4,10,10,30,36.4,118,2.6,1006,297,645,817,24.56
2019,4,10,11,30,35.6,97,2.6,1006,293,410,709,25.57
2019,4,10,12,30,33.4,63,2.5,1007,281,161,462,29.75
2019,4,10,13,30,31,0,2.8,1007,265,0,0,38.69
2019,4,10,14,30,29.6,0,3.6,1008,252,0,0,47.23
2019,4,10,15,30,28.7,0,4.2,1009,244,0,0,56.31
2019,4,10,16,30,28.1,0,4.4,1009,240,0,0,66.07
2019,4,10,17,30,27.8,0,4.1,1009,237,0,0,73.62
2019,4,10,18,30,27.6,0,3.6,1009,240,0,0,77.82
2019,4,10,19,30,27.4,0,3.2,1008,247,0,0,77.19
2019,4,10,20,30,27,0,2.7,1008,249,0,0,76.93
2019,4,10,21,30,26.5,0,2.4,1007,247,0,0,76.41
2019,4,10,22,30,26.1,0,2.2,1007,243,0,0,75.62
2019,4,10,23,30,25.9,0,2.1,1007,241,0,0,75.73
2019,4,11,0,30,25.7,0,1.8,1008,240,0,0,77.7
2019,4,11,1,30,26.8,52,1.7,1009,265,77,190,74.44
2019,4,11,2,30,28.9,114,1.8,1010,300,303,513,62.82
2019,4,11,3,30,31.3,148,1.9,1010,322,539,671,50.41
2019,4,11,4,30,33.6,171,1.8,1010,336,746,758,42.08
2019,4,11,5,30,35.7,185,1.6,1009,333,900,804,34.26
2019,4,11,6,30,37.2,222,1.6,1008,317,977,786,28.21
2019,4,11,7,30,37.9,224,2.1,1007,301,992,791,25.47
2019,4,11,8,30,38.1,218,2.7,1006,291,931,777,25.03
2019,4,11,9,30,37.8,190,3.1,1005,284,806,762,25.59
2019,4,11,10,30,37.1,168,3.3,1005,277,616,695,26.85
2019,4,11,11,30,35.9,134,3.5,1005,270,385,566,29.17
2019,4,11,12,30,33.7,81,3.6,1005,261,147,309,34.44
2019,4,11,13,30,31.4,0,4.1,1006,250,0,0,42.87
2019,4,11,14,30,29.9,0,4.7,1006,240,0,0,52.35
2019,4,11,15,30,28.8,0,4.6,1007,234,0,0,62.25
2019,4,11,16,30,28.2,0,4.1,1007,230,0,0,69.71
2019,4,11,17,30,27.7,0,3.5,1007,227,0,0,75.25
2019,4,11,18,30,27.4,0,3,1007,223,0,0,78.33
2019,4,11,19,30,27,0,2.5,1006,217,0,0,80.65
2019,4,11,20,30,26.6,0,2.2,1006,212,0,0,82.46
2019,4,11,21,30,26.3,0,2.1,1006,210,0,0,83.4
2019,4,11,22,30,25.9,0,2,1006,211,0,0,84.03
2019,4,11,23,30,25.8,0,2,1006,213,0,0,83.69
2019,4,12,0,30,25.8,0,2.2,1008,218,0,0,83.7
2019,4,12,1,30,27.1,57,2.5,1009,231,73,121,77.93
2019,4,12,2,30,29.3,135,2.4,1009,259,294,430,63.85
2019,4,12,3,30,31.7,179,2,1010,290,528,599,50.24
2019,4,12,4,30,34.1,206,1.5,1010,316,734,694,41.81
2019,4,12,5,30,36.3,221,1.1,1009,315,889,750,33.21
2019,4,12,6,30,37.8,194,1.2,1008,288,993,830,27.15
2019,4,12,7,30,38.6,191,1.8,1007,272,1007,839,24.11
2019,4,12,8,30,38.6,183,2.5,1006,267,945,828,24.06
2019,4,12,9,30,38.1,223,3,1005,266,788,698,25.42
2019,4,12,10,30,37.3,194,3.4,1005,266,601,630,27.08
2019,4,12,11,30,36.1,152,3.6,1005,265,374,501,29.41
2019,4,12,12,30,34.2,87,3.7,1005,260,141,252,33.85
2019,4,12,13,30,32,0,4,1006,253,0,0,41.84
2019,4,12,14,30,30.6,0,4.5,1007,248,0,0,50.17
2019,4,12,15,30,29.6,0,4.4,1007,244,0,0,57.83
2019,4,12,16,30,29,0,4,1008,244,0,0,62.96
2019,4,12,17,30,28.5,0,3.5,1007,246,0,0,66.14
2019,4,12,18,30,28.2,0,3,1007,252,0,0,66.88
2019,4,12,19,30,28,0,2.7,1007,261,0,0,65.64
2019,4,12,20,30,27.8,0,2.5,1006,276,0,0,63.03
2019,4,12,21,30,27.6,0,2.4,1006,294,0,0,60.22
2019,4,12,22,30,27.3,0,2.3,1006,310,0,0,59.06
2019,4,12,23,30,27.2,0,2.2,1007,318,0,0,58.33
2019,4,13,0,30,27.1,0,2.1,1008,338,0,0,58.51
2019,4,13,1,30,28.3,57,2.6,1009,173,79,156,54.71
2019,4,13,2,30,30.5,128,3.3,1010,5,300,462,46.13
2019,4,13,3,30,32.8,170,3.2,1010,13,533,620,38.82
2019,4,13,4,30,34.8,198,2.3,1010,18,735,704,34.66
2019,4,13,5,30,36.6,213,1.3,1009,187,885,754,29.57
2019,4,13,6,30,37.9,290,1.2,1008,325,943,677,24.42
2019,4,13,7,30,38.4,285,2,1007,290,955,688,23.3
2019,4,13,8,30,38.4,272,2.7,1006,284,895,676,24.59
2019,4,13,9,30,38.2,241,3.1,1005,285,769,652,25.35
2019,4,13,10,30,37.7,211,3.3,1005,286,584,576,26.03
2019,4,13,11,30,36.9,165,3.3,1005,287,362,444,27.05
2019,4,13,12,30,35.1,91,3,1005,287,135,205,29.9
2019,4,13,13,30,33.2,0,2.9,1006,285,0,0,34.54
2019,4,13,14,30,31.9,0,3.1,1006,280,0,0,38.69
2019,4,13,15,30,30.9,0,3.4,1007,272,0,0,42.47
2019,4,13,16,30,30,0,3.5,1007,265,0,0,47.25
2019,4,13,17,30,29.1,0,3.4,1007,258,0,0,53.97
2019,4,13,18,30,28.5,0,3,1007,249,0,0,60.31
2019,4,13,19,30,27.9,0,2.6,1007,235,0,0,65.44
2019,4,13,20,30,27.5,0,2.3,1006,220,0,0,68.17
2019,4,13,21,30,27.1,0,2.1,1006,209,0,0,69.85
2019,4,13,22,30,26.8,0,1.9,1007,204,0,0,71.45
2019,4,13,23,30,26.6,0,1.8,1007,203,0,0,73.31
2019,4,14,0,30,26.5,0,1.7,1008,205,0,0,74.64
2019,4,14,1,30,27.8,60,1.8,1009,220,71,77,69.88
2019,4,14,2,30,29.9,159,1.8,1010,277,284,330,57.25
2019,4,14,3,30,32.5,219,1.9,1010,334,509,492,44.85
2019,4,14,4,30,35,348,1.7,1010,343,586,311,35.68
2019,4,14,5,30,36.9,270,1.4,1009,322,861,661,28.98
2019,4,14,6,30,38.2,441,1.4,1008,300,804,376,24.61
2019,4,14,7,30,38.8,426,1.9,1007,290,856,442,22.79
2019,4,14,8,30,38.9,398,2.6,1006,288,779,413,22.78
2019,4,14,9,30,38.5,377,3.1,1005,288,624,305,23.74
2019,4,14,10,30,37.8,290,3.4,1005,287,457,257,25.11
2019,4,14,11,30,36.7,186,3.6,1005,285,267,182,27.29
2019,4,14,12,30,35,97,3.5,1005,279,127,138,31.04
2019,4,14,13,30,33.3,0,3.6,1006,268,0,0,36.2
2019,4,14,14,30,32.1,0,4,1007,254,0,0,41.08
2019,4,14,15,30,31.2,0,4,1008,241,0,0,46.56
2019,4,14,16,30,30.5,0,3.6,1008,229,0,0,52.36
2019,4,14,17,30,30,0,3.2,1008,222,0,0,57.28
2019,4,14,18,30,29.6,0,2.8,1007,219,0,0,61.15
2019,4,14,19,30,29.2,0,2.3,1007,221,0,0,64.25
2019,4,14,20,30,28.8,0,1.8,1006,227,0,0,65.75
2019,4,14,21,30,28.5,0,1.4,1006,230,0,0,66.08
2019,4,14,22,30,28.3,0,1.3,1006,222,0,0,65.75
2019,4,14,23,30,28.2,0,1.3,1006,215,0,0,64.92
2019,4,15,0,30,28.2,0,1.2,1007,207,0,0,63.88
2019,4,15,1,30,29.1,59,1.3,1008,210,68,61,60.12
2019,4,15,2,30,30.8,168,1.4,1009,238,279,291,53.01
2019,4,15,3,30,32.6,235,1.4,1009,268,502,451,44.76
2019,4,15,4,30,34.1,299,1.6,1009,266,642,447,38.4
2019,4,15,5,30,34.9,441,1.9,1009,255,674,260,35.31
2019,4,15,6,30,35.3,428,2.2,1008,256,818,403,33.83
2019,4,15,7,30,35.5,481,2.4,1007,263,561,82,33.1
2019,4,15,8,30,35.7,460,2.4,1006,270,696,255,31.84
2019,4,15,9,30,35.9,384,2.1,1006,275,610,279,30.02
2019,4,15,10,30,35.8,278,1.9,1005,277,563,439,28.71
2019,4,15,11,30,35.3,201,1.9,1005,274,347,327,28.63
2019,4,15,12,30,33.8,99,1.8,1005,264,129,137,31.88
2019,4,15,13,30,32,0,2,1006,249,0,0,38.59
2019,4,15,14,30,30.7,0,2.5,1006,238,0,0,44.43
2019,4,15,15,30,29.7,0,2.8,1007,234,0,0,50.62
2019,4,15,16,30,28.8,0,2.8,1007,233,0,0,58.85
2019,4,15,17,30,28.2,0,2.5,1008,233,0,0,66.16
2019,4,15,18,30,27.7,0,1.8,1007,229,0,0,71.76
2019,4,15,19,30,27.5,0,1.3,1007,217,0,0,74.47
2019,4,15,20,30,27.3,0,1,1007,198,0,0,75.75
2019,4,15,21,30,27,0,1.2,1006,182,0,0,77.44
2019,4,15,22,30,26.6,0,1.4,1007,176,0,0,80.25
2019,4,15,23,30,26.5,0,1.5,1007,175,0,0,81.65
2019,4,16,0,30,26.4,0,1.7,1007,182,0,0,82.5
2019,4,16,1,30,27.7,48,2.1,1008,193,48,0,76.55
2019,4,16,2,30,29.8,170,2.2,1009,207,280,289,61.72
2019,4,16,3,30,31.8,235,2.1,1009,227,503,451,47.6
2019,4,16,4,30,33.1,371,2.2,1009,245,526,202,42.57
2019,4,16,5,30,34.1,448,2.4,1008,256,653,228,40.03
2019,4,16,6,30,34.7,495,2.6,1007,261,713,225,37.84
2019,4,16,7,30,35,501,3,1007,263,721,225,36.23
2019,4,16,8,30,35,467,3.4,1006,263,670,219,35.34
2019,4,16,9,30,34.6,395,3.9,1005,262,576,223,35.99
2019,4,16,10,30,33.9,300,4.3,1005,260,419,184,37.85
2019,4,16,11,30,33.1,226,4.6,1005,257,327,226,39.66
2019,4,16,12,30,32,97,4.7,1006,251,112,68,42.5
2019,4,16,13,30,31,0,4.8,1006,243,0,0,46.61
