Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Pressure,Wind Direction,Relative Humidity,UTC,GHI
2019,2,14,6,30,28.1,2.3,1014,310,42.66,1550106000.0,804
2019,2,14,7,30,29.0,2.6,1013,300,38.5,1550109600.0,836
2019,2,14,8,30,29.4,2.8,1012,296,36.08,1550113200.0,795
2019,2,14,9,30,29.5,2.8,1011,293,34.6,1550116800.0,672
2019,2,14,10,30,29.2,2.7,1010,290,34.18,1550120400.0,497
2019,2,14,11,30,28.0,2.1,1011,289,35.93,1550124000.0,285
2019,2,14,12,30,26.2,1.6,1011,284,40.18,1550127600.0,72
2019,2,14,13,30,24.9,1.6,1011,273,44.87,1550131200.0,0
2019,2,14,14,30,24.1,1.7,1012,263,48.43,1550134800.0,0
2019,2,14,15,30,23.2,1.9,1012,256,52.87,1550138400.0,0
2019,2,14,16,30,22.3,2.0,1013,252,58.47,1550142000.0,0
2019,2,14,17,30,21.6,1.9,1013,248,63.89,1550145600.0,0
2019,2,14,18,30,21.0,1.7,1013,244,68.04,1550149200.0,0
2019,2,14,19,30,20.6,1.6,1012,237,69.82,1550152800.0,0
2019,2,14,20,30,20.2,1.7,1012,229,69.59,1550156400.0,0
2019,2,14,21,30,19.8,1.9,1012,222,69.74,1550160000.0,0
2019,2,14,22,30,19.4,2.0,1012,220,71.83,1550163600.0,0
2019,2,14,23,30,19.3,2.1,1012,221,72.91,1550167200.0,0
2019,2,15,0,30,18.7,2.1,1013,256,76.01,1550170800.0,0
2019,2,15,1,30,19.1,2.4,1014,298,74.07,1550174400.0,0
2019,2,15,2,30,20.8,2.8,1015,339,65.06,1550178000.0,123
2019,2,15,3,30,23.4,3.1,1016,357,47.17,1550181600.0,350
2019,2,15,4,30,25.8,3.0,1016,349,35.66,1550185200.0,568
2019,2,15,5,30,27.4,2.6,1015,326,32.73,1550188800.0,739
2019,2,15,6,30,28.4,2.5,1014,304,31.23,1550192400.0,835
2019,2,15,7,30,29.0,2.7,1012,293,29.6,1550196000.0,871
2019,2,15,8,30,29.2,2.9,1011,288,28.89,1550199600.0,825
2019,2,15,9,30,29.0,2.9,1011,286,28.69,1550203200.0,704
2019,2,15,10,30,28.5,2.7,1011,286,28.54,1550206800.0,524
2019,2,15,11,30,27.2,2.1,1012,285,29.74,1550210400.0,302
2019,2,15,12,30,25.2,1.5,1012,284,32.59,1550214000.0,80
2019,2,15,13,30,23.7,1.4,1013,280,37.26,1550217600.0,0
2019,2,15,14,30,22.7,1.5,1014,274,43.38,1550221200.0,0
2019,2,15,15,30,21.9,1.7,1014,266,48.87,1550224800.0,0
2019,2,15,16,30,21.1,1.8,1015,260,55.06,1550228400.0,0
2019,2,15,17,30,20.3,1.9,1015,257,62.35,1550232000.0,0
2019,2,15,18,30,19.8,1.8,1014,258,67.76,1550235600.0,0
2019,2,15,19,30,19.4,1.7,1014,266,70.9,1550239200.0,0
2019,2,15,20,30,19.0,1.8,1013,294,73.33,1550242800.0,0
2019,2,15,21,30,18.4,2.0,1013,182,75.07,1550246400.0,0
2019,2,15,22,30,17.7,2.5,1013,57,75.48,1550250000.0,0
2019,2,15,23,30,17.3,2.6,1013,66,73.29,1550253600.0,0
2019,2,16,0,30,16.6,2.7,1015,81,72.76,1550257200.0,0
2019,2,16,1,30,17.5,2.9,1016,87,66.09,1550260800.0,0
2019,2,16,2,30,19.8,3.1,1017,79,54.21,1550264400.0,127
2019,2,16,3,30,22.8,3.3,1017,60,39.65,1550268000.0,354
2019,2,16,4,30,25.6,3.3,1017,45,29.74,1550271600.0,571
2019,2,16,5,30,27.2,2.9,1016,30,27.85,1550275200.0,745
2019,2,16,6,30,28.1,2.6,1015,13,27.0,1550278800.0,851
2019,2,16,7,30,28.7,2.5,1014,181,25.86,1550282400.0,883
2019,2,16,8,30,29.0,2.5,1013,354,24.86,1550286000.0,840
2019,2,16,9,30,29.0,2.5,1012,348,24.26,1550289600.0,714
2019,2,16,10,30,28.6,2.6,1011,342,24.43,1550293200.0,531
2019,2,16,11,30,27.1,2.5,1012,333,26.71,1550296800.0,306
2019,2,16,12,30,25.0,2.4,1012,324,30.92,1550300400.0,82
2019,2,16,13,30,23.7,2.6,1013,325,34.02,1550304000.0,0
2019,2,16,14,30,23.0,2.6,1014,334,35.64,1550307600.0,0
2019,2,16,15,30,22.3,2.5,1014,345,36.98,1550311200.0,0
2019,2,16,16,30,21.5,2.3,1014,177,38.46,1550314800.0,0
2019,2,16,17,30,20.7,2.3,1014,8,39.71,1550318400.0,0
2019,2,16,18,30,20.0,2.4,1014,20,39.38,1550322000.0,0
2019,2,16,19,30,19.2,2.4,1013,34,38.64,1550325600.0,0
2019,2,16,20,30,18.4,2.3,1013,48,41.33,1550329200.0,0
2019,2,16,21,30,17.8,2.3,1012,61,44.47,1550332800.0,0
2019,2,16,22,30,17.3,2.2,1012,71,47.01,1550336400.0,0
2019,2,16,23,30,17.1,2.2,1012,76,48.03,1550340000.0,0
2019,2,17,0,30,16.7,2.0,1014,91,49.28,1550343600.0,0
2019,2,17,1,30,17.9,2.3,1014,99,45.48,1550347200.0,0
2019,2,17,2,30,20.5,2.6,1015,93,38.52,1550350800.0,139
2019,2,17,3,30,23.5,2.5,1016,66,30.89,1550354400.0,375
2019,2,17,4,30,26.1,2.3,1016,39,24.77,1550358000.0,592
2019,2,17,5,30,27.7,1.8,1015,20,24.72,1550361600.0,764
2019,2,17,6,30,28.9,1.6,1014,181,21.21,1550365200.0,859
2019,2,17,7,30,29.6,1.6,1012,342,18.54,1550368800.0,888
2019,2,17,8,30,29.8,1.8,1011,327,18.02,1550372400.0,841
2019,2,17,9,30,29.7,2.1,1010,321,18.52,1550376000.0,714
2019,2,17,10,30,29.1,2.3,1010,319,19.62,1550379600.0,533
2019,2,17,11,30,27.6,2.1,1010,315,21.97,1550383200.0,310
2019,2,17,12,30,25.5,1.7,1010,307,25.05,1550386800.0,85
2019,2,17,13,30,24.0,1.6,1011,298,27.49,1550390400.0,0
2019,2,17,14,30,23.1,1.6,1012,291,31.2,1550394000.0,0
2019,2,17,15,30,22.2,1.8,1012,283,36.47,1550397600.0,0
2019,2,17,16,30,21.5,2.1,1012,273,41.09,1550401200.0,0
2019,2,17,17,30,20.9,2.6,1012,261,45.9,1550404800.0,0
2019,2,17,18,30,20.2,2.9,1011,252,54.33,1550408400.0,0
2019,2,17,19,30,19.5,2.8,1011,246,65.22,1550412000.0,0
2019,2,17,20,30,19.0,2.5,1010,241,74.06,1550415600.0,0
2019,2,17,21,30,18.6,2.2,1010,233,79.59,1550419200.0,0
2019,2,17,22,30,18.3,1.9,1010,223,82.43,1550422800.0,0
2019,2,17,23,30,18.2,1.8,1010,218,83.24,1550426400.0,0
2019,2,18,0,30,18.0,1.3,1011,185,83.92,1550430000.0,0
2019,2,18,1,30,18.7,1.2,1012,169,80.28,1550433600.0,0
2019,2,18,2,30,20.7,1.2,1013,211,70.58,1550437200.0,130
2019,2,18,3,30,23.5,1.5,1013,286,51.7,1550440800.0,357
2019,2,18,4,30,25.9,1.9,1014,315,38.33,1550444400.0,572
2019,2,18,5,30,27.7,1.9,1013,309,33.38,1550448000.0,742
2019,2,18,6,30,29.1,2.0,1012,301,28.74,1550451600.0,867
2019,2,18,7,30,29.9,2.3,1010,293,25.81,1550455200.0,901
2019,2,18,8,30,30.1,2.6,1009,287,25.54,1550458800.0,855
2019,2,18,9,30,29.9,2.9,1008,281,26.31,1550462400.0,701
2019,2,18,10,30,29.3,3.0,1008,275,27.73,1550466000.0,522
2019,2,18,11,30,27.7,2.8,1008,268,31.01,1550469600.0,303
2019,2,18,12,30,25.3,2.7,1008,261,37.48,1550473200.0,82
2019,2,18,13,30,23.7,3.0,1009,253,44.53,1550476800.0,0
2019,2,18,14,30,22.8,3.3,1009,245,51.09,1550480400.0,0
2019,2,18,15,30,22.0,3.4,1010,238,59.18,1550484000.0,0
2019,2,18,16,30,21.3,3.1,1010,234,67.35,1550487600.0,0
2019,2,18,17,30,20.7,2.8,1009,235,74.49,1550491200.0,0
2019,2,18,18,30,20.2,2.6,1009,241,79.95,1550494800.0,0
2019,2,18,19,30,19.8,2.4,1009,249,83.45,1550498400.0,0
2019,2,18,20,30,19.5,2.2,1008,259,85.26,1550502000.0,0
2019,2,18,21,30,19.3,2.0,1008,279,86.0,1550505600.0,0
2019,2,18,22,30,19.1,1.9,1009,313,86.26,1550509200.0,0
2019,2,18,23,30,19.0,1.8,1009,333,85.46,1550512800.0,0
2019,2,19,0,30,18.7,1.8,1010,28,86.46,1550516400.0,0
2019,2,19,1,30,19.5,2.1,1011,37,81.98,1550520000.0,0
2019,2,19,2,30,21.5,2.7,1012,26,71.94,1550523600.0,144
2019,2,19,3,30,23.8,3.0,1013,12,60.32,1550527200.0,377
2019,2,19,4,30,26.0,2.6,1014,182,49.82,1550530800.0,594
2019,2,19,5,30,28.0,2.0,1013,342,40.58,1550534400.0,763
2019,2,19,6,30,29.7,1.8,1012,317,32.81,1550538000.0,849
2019,2,19,7,30,30.7,1.8,1011,299,28.18,1550541600.0,879
2019,2,19,8,30,31.2,2.0,1010,292,25.84,1550545200.0,833
2019,2,19,9,30,31.4,2.1,1009,292,24.74,1550548800.0,721
2019,2,19,10,30,31.1,2.0,1009,296,24.41,1550552400.0,540
2019,2,19,11,30,29.8,1.5,1010,303,25.83,1550556000.0,316
2019,2,19,12,30,27.8,1.1,1010,312,29.53,1550559600.0,90
2019,2,19,13,30,26.6,1.1,1011,324,33.37,1550563200.0,0
2019,2,19,14,30,25.9,1.1,1011,343,36.25,1550566800.0,0
2019,2,19,15,30,25.2,1.2,1012,190,39.66,1550570400.0,0
2019,2,19,16,30,24.4,1.4,1012,41,43.51,1550574000.0,0
2019,2,19,17,30,23.6,1.6,1012,69,46.89,1550577600.0,0
2019,2,19,18,30,22.8,1.8,1012,91,50.61,1550581200.0,0
2019,2,19,19,30,22.0,1.8,1011,108,55.7,1550584800.0,0
2019,2,19,20,30,21.4,1.6,1011,123,60.11,1550588400.0,0
2019,2,19,21,30,20.9,1.5,1011,133,63.21,1550592000.0,0
2019,2,19,22,30,20.6,1.3,1011,136,64.57,1550595600.0,0
2019,2,19,23,30,20.5,1.3,1011,136,64.55,1550599200.0,0
2019,2,20,0,30,20.2,1.3,1012,129,65.29,1550602800.0,0
2019,2,20,1,30,20.9,1.4,1013,126,61.73,1550606400.0,0
2019,2,20,2,30,22.8,1.6,1014,120,53.62,1550610000.0,139
2019,2,20,3,30,25.7,1.7,1014,115,43.91,1550613600.0,370
2019,2,20,4,30,28.7,1.7,1014,125,35.92,1550617200.0,585
2019,2,20,5,30,31.1,1.7,1013,149,28.88,1550620800.0,756
2019,2,20,6,30,32.7,1.9,1012,184,23.98,1550624400.0,854
2019,2,20,7,30,33.3,2.6,1010,218,22.85,1550628000.0,880
2019,2,20,8,30,33.3,3.2,1010,238,23.53,1550631600.0,830
2019,2,20,9,30,32.9,3.6,1009,249,24.45,1550635200.0,695
2019,2,20,10,30,32.0,3.8,1009,256,26.0,1550638800.0,514
2019,2,20,11,30,30.1,3.5,1010,260,29.53,1550642400.0,293
2019,2,20,12,30,27.6,3.1,1011,257,36.18,1550646000.0,77
2019,2,20,13,30,25.6,3.2,1012,246,45.17,1550649600.0,0
2019,2,20,14,30,24.5,3.6,1013,231,53.59,1550653200.0,0
2019,2,20,15,30,23.6,3.7,1014,219,63.12,1550656800.0,0
2019,2,20,16,30,22.8,3.4,1014,211,72.61,1550660400.0,0
2019,2,20,17,30,22.2,3.1,1014,207,79.55,1550664000.0,0
2019,2,20,18,30,21.7,2.7,1014,207,84.31,1550667600.0,0
2019,2,20,19,30,21.2,2.4,1014,211,87.62,1550671200.0,0
2019,2,20,20,30,20.8,2.1,1014,220,89.48,1550674800.0,0
2019,2,20,21,30,20.4,1.9,1014,230,90.43,1550678400.0,0
2019,2,20,22,30,20.1,1.9,1014,243,90.95,1550682000.0,0
2019,2,20,23,30,19.9,1.9,1014,251,91.16,1550685600.0,0
2019,2,21,0,30,19.6,1.8,1015,278,92.64,1550689200.0,0
2019,2,21,1,30,20.5,2.1,1016,307,87.68,1550692800.0,0
2019,2,21,2,30,22.3,2.6,1017,336,76.61,1550696400.0,143
2019,2,21,3,30,24.2,2.6,1018,340,65.44,1550700000.0,373
2019,2,21,4,30,26.0,2.2,1018,326,56.61,1550703600.0,587
2019,2,21,5,30,27.5,1.9,1017,306,50.75,1550707200.0,754
2019,2,21,6,30,28.8,1.9,1016,288,44.97,1550710800.0,861
2019,2,21,7,30,29.7,2.2,1015,278,40.21,1550714400.0,890
2019,2,21,8,30,30.0,2.6,1014,275,38.4,1550718000.0,842
2019,2,21,9,30,30.0,2.8,1013,274,37.59,1550721600.0,709
2019,2,21,10,30,29.6,2.9,1013,273,37.64,1550725200.0,529
2019,2,21,11,30,28.5,2.6,1013,272,39.67,1550728800.0,309
2019,2,21,12,30,26.4,2.3,1014,267,46.32,1550732400.0,88
2019,2,21,13,30,24.9,2.4,1014,257,54.2,1550736000.0,0
2019,2,21,14,30,24.0,2.8,1015,246,60.6,1550739600.0,0
2019,2,21,15,30,23.2,3.0,1015,241,67.7,1550743200.0,0
2019,2,21,16,30,22.6,3.0,1016,241,74.79,1550746800.0,0
2019,2,21,17,30,22.1,2.7,1016,245,80.88,1550750400.0,0
2019,2,21,18,30,21.7,2.2,1015,246,84.95,1550754000.0,0
2019,2,21,19,30,21.4,1.8,1015,241,86.86,1550757600.0,0
2019,2,21,20,30,21.2,1.7,1014,226,86.88,1550761200.0,0
2019,2,21,21,30,21.0,1.8,1013,208,86.46,1550764800.0,0
2019,2,21,22,30,20.7,1.8,1013,197,87.62,1550768400.0,0
2019,2,21,23,30,20.6,1.7,1014,194,88.62,1550772000.0,0
2019,2,22,0,30,20.3,1.8,1015,201,91.01,1550775600.0,0
2019,2,22,1,30,21.0,2.0,1016,253,87.77,1550779200.0,0
2019,2,22,2,30,22.9,2.3,1017,324,76.79,1550782800.0,141
2019,2,22,3,30,25.5,2.3,1017,356,61.66,1550786400.0,367
2019,2,22,4,30,27.6,2.0,1017,345,52.47,1550790000.0,580
2019,2,22,5,30,29.1,2.1,1016,318,46.92,1550793600.0,749
2019,2,22,6,30,30.3,2.5,1015,301,41.58,1550797200.0,838
2019,2,22,7,30,31.0,2.9,1014,296,38.11,1550800800.0,866
2019,2,22,8,30,31.3,3.1,1012,296,35.99,1550804400.0,818
2019,2,22,9,30,31.2,3.1,1012,299,34.66,1550808000.0,701
2019,2,22,10,30,30.9,2.9,1011,302,33.89,1550811600.0,522
2019,2,22,11,30,29.8,2.3,1012,307,34.94,1550815200.0,304
2019,2,22,12,30,28.0,1.5,1012,314,37.92,1550818800.0,86
2019,2,22,13,30,26.5,1.3,1013,325,41.42,1550822400.0,0
2019,2,22,14,30,25.6,1.5,1013,339,44.37,1550826000.0,0
2019,2,22,15,30,24.8,1.8,1014,353,47.89,1550829600.0,0
2019,2,22,16,30,24.0,2.1,1014,185,50.98,1550833200.0,0
2019,2,22,17,30,23.3,2.5,1014,15,52.83,1550836800.0,0
2019,2,22,18,30,22.6,2.9,1013,23,53.64,1550840400.0,0
2019,2,22,19,30,21.9,3.3,1013,31,54.17,1550844000.0,0
2019,2,22,20,30,21.2,3.5,1012,37,55.4,1550847600.0,0
2019,2,22,21,30,20.5,3.5,1012,42,57.28,1550851200.0,0
2019,2,22,22,30,20.0,3.4,1011,45,58.46,1550854800.0,0
2019,2,22,23,30,19.7,3.4,1012,47,59.32,1550858400.0,0
2019,2,23,0,30,19.4,3.4,1012,50,60.13,1550862000.0,0
2019,2,23,1,30,20.2,3.8,1013,54,56.71,1550865600.0,0
2019,2,23,2,30,22.5,4.1,1014,57,48.6,1550869200.0,146
2019,2,23,3,30,25.6,3.8,1015,54,38.19,1550872800.0,303
2019,2,23,4,30,28.2,3.0,1014,44,32.72,1550876400.0,599
2019,2,23,5,30,29.9,2.0,1014,196,31.17,1550880000.0,772
2019,2,23,6,30,31.3,1.8,1012,330,27.62,1550883600.0,729
2019,2,23,7,30,32.0,2.5,1011,300,25.21,1550887200.0,767
2019,2,23,8,30,32.1,3.2,1010,294,24.22,1550890800.0,695
2019,2,23,9,30,31.8,3.5,1010,295,23.81,1550894400.0,571
2019,2,23,10,30,31.3,3.4,1009,300,23.58,1550898000.0,544
2019,2,23,11,30,29.9,2.6,1010,305,24.62,1550901600.0,320
2019,2,23,12,30,27.8,1.7,1010,313,27.06,1550905200.0,93
2019,2,23,13,30,26.1,1.5,1011,324,29.71,1550908800.0,0
2019,2,23,14,30,25.4,1.5,1011,338,30.65,1550912400.0,0
2019,2,23,15,30,24.7,1.5,1011,173,31.17,1550916000.0,0
2019,2,23,16,30,24.3,1.3,1011,12,30.46,1550919600.0,0
2019,2,23,17,30,24.0,1.1,1010,35,28.91,1550923200.0,0
2019,2,23,18,30,23.8,1.1,1010,50,28.36,1550926800.0,0
2019,2,23,19,30,23.3,1.3,1010,41,31.01,1550930400.0,0
2019,2,23,20,30,22.5,2.0,1010,189,33.8,1550934000.0,0
2019,2,23,21,30,21.4,2.7,1010,345,35.17,1550937600.0,0
2019,2,23,22,30,20.3,3.1,1011,340,40.65,1550941200.0,0
2019,2,23,23,30,19.9,3.2,1011,341,44.36,1550944800.0,0
2019,2,24,0,30,19.9,2.8,1011,20,44.54,1550948400.0,0
2019,2,24,1,30,20.5,3.1,1012,46,41.76,1550952000.0,0
2019,2,24,2,30,22.0,3.4,1012,51,36.44,1550955600.0,104
2019,2,24,3,30,24.5,3.3,1013,40,29.42,1550959200.0,384
2019,2,24,4,30,27.0,3.0,1012,26,23.56,1550962800.0,599
2019,2,24,5,30,28.5,2.4,1011,24,23.82,1550966400.0,667
2019,2,24,6,30,29.7,2.0,1010,27,23.92,1550970000.0,674
2019,2,24,7,30,31.0,2.2,1009,178,22.46,1550973600.0,504
2019,2,24,8,30,31.7,3.2,1008,319,23.32,1550977200.0,682
2019,2,24,9,30,31.6,3.9,1008,307,23.82,1550980800.0,188
2019,2,24,10,30,31.0,3.8,1007,304,24.63,1550984400.0,47
2019,2,24,11,30,29.6,2.9,1007,304,26.68,1550988000.0,310
2019,2,24,12,30,27.5,1.9,1008,303,30.57,1550991600.0,90
2019,2,24,13,30,25.9,1.7,1009,303,34.65,1550995200.0,0
2019,2,24,14,30,25.0,1.7,1009,300,37.69,1550998800.0,0
2019,2,24,15,30,24.2,1.8,1010,292,40.64,1551002400.0,0
2019,2,24,16,30,23.4,1.8,1010,286,43.69,1551006000.0,0
2019,2,24,17,30,22.7,1.9,1010,286,46.19,1551009600.0,0
2019,2,24,18,30,22.0,2.0,1010,287,48.18,1551013200.0,0
2019,2,24,19,30,21.5,2.2,1010,291,48.86,1551016800.0,0
2019,2,24,20,30,20.9,2.4,1009,301,50.56,1551020400.0,0
2019,2,24,21,30,20.2,2.5,1009,315,55.27,1551024000.0,0
2019,2,24,22,30,19.5,2.6,1009,328,61.21,1551027600.0,0
2019,2,24,23,30,19.2,2.6,1009,334,65.89,1551031200.0,0
2019,2,25,0,30,18.6,2.5,1011,347,71.93,1551034800.0,0
2019,2,25,1,30,19.5,2.7,1012,353,71.03,1551038400.0,0
2019,2,25,2,30,21.7,3.2,1012,354,63.94,1551042000.0,148
2019,2,25,3,30,24.2,3.3,1013,347,54.17,1551045600.0,381
2019,2,25,4,30,26.8,3.1,1013,338,42.71,1551049200.0,599
2019,2,25,5,30,28.5,3.0,1012,330,36.58,1551052800.0,767
2019,2,25,6,30,29.7,3.1,1010,323,31.89,1551056400.0,881
2019,2,25,7,30,30.5,3.1,1009,316,28.95,1551060000.0,909
2019,2,25,8,30,30.9,3.0,1008,309,26.92,1551063600.0,859
2019,2,25,9,30,30.9,2.9,1007,303,25.73,1551067200.0,728
2019,2,25,10,30,30.4,2.9,1007,297,26.16,1551070800.0,540
2019,2,25,11,30,28.9,2.7,1007,286,29.56,1551074400.0,314
2019,2,25,12,30,26.6,2.7,1007,263,37.06,1551078000.0,87
2019,2,25,13,30,24.8,3.6,1008,241,46.06,1551081600.0,0
2019,2,25,14,30,23.9,4.4,1009,233,55.08,1551085200.0,0
2019,2,25,15,30,23.4,4.7,1010,234,63.47,1551088800.0,0
2019,2,25,16,30,23.0,4.5,1010,235,69.1,1551092400.0,0
2019,2,25,17,30,22.6,3.9,1010,235,73.65,1551096000.0,0
2019,2,25,18,30,22.2,3.4,1009,237,76.9,1551099600.0,0
2019,2,25,19,30,21.8,2.9,1009,238,79.17,1551103200.0,0
2019,2,25,20,30,21.4,2.6,1009,241,80.83,1551106800.0,0
2019,2,25,21,30,21.0,2.7,1008,251,82.59,1551110400.0,0
2019,2,25,22,30,20.6,2.7,1008,262,85.01,1551114000.0,0
2019,2,25,23,30,20.4,2.7,1008,266,86.61,1551117600.0,0
2019,2,26,0,30,19.9,2.5,1009,282,90.07,1551121200.0,0
2019,2,26,1,30,20.5,2.8,1010,294,87.66,1551124800.0,0
2019,2,26,2,30,22.2,3.2,1011,302,78.62,1551128400.0,141
2019,2,26,3,30,24.0,3.3,1012,297,66.64,1551132000.0,371
2019,2,26,4,30,25.9,3.4,1012,287,52.37,1551135600.0,588
2019,2,26,5,30,27.2,3.6,1011,282,43.72,1551139200.0,758
2019,2,26,6,30,28.1,3.9,1010,281,39.3,1551142800.0,847
2019,2,26,7,30,28.6,4.0,1009,281,37.7,1551146400.0,876
2019,2,26,8,30,28.9,4.2,1008,280,36.97,1551150000.0,827
2019,2,26,9,30,28.9,4.4,1007,278,37.3,1551153600.0,699
2019,2,26,10,30,28.5,4.5,1007,272,38.91,1551157200.0,345
2019,2,26,11,30,27.5,4.2,1007,259,42.62,1551160800.0,193
2019,2,26,12,30,26.1,4.1,1007,239,48.88,1551164400.0,37
2019,2,26,13,30,25.0,4.5,1008,226,57.11,1551168000.0,0
2019,2,26,14,30,24.3,4.6,1008,222,64.95,1551171600.0,0
2019,2,26,15,30,23.8,4.3,1009,223,70.4,1551175200.0,0
2019,2,26,16,30,23.3,4.1,1009,228,74.05,1551178800.0,0
2019,2,26,17,30,22.9,3.9,1008,236,76.1,1551182400.0,0
2019,2,26,18,30,22.5,3.8,1008,243,78.64,1551186000.0,0
2019,2,26,19,30,22.2,3.6,1008,250,80.42,1551189600.0,0
2019,2,26,20,30,21.8,3.5,1007,256,82.64,1551193200.0,0
2019,2,26,21,30,21.3,3.4,1007,264,85.71,1551196800.0,0
2019,2,26,22,30,20.8,3.1,1008,271,89.39,1551200400.0,0
2019,2,26,23,30,20.4,2.9,1008,275,92.43,1551204000.0,0
2019,2,27,0,30,19.9,2.6,1009,286,95.95,1551207600.0,0
2019,2,27,1,30,20.7,3.0,1010,295,91.62,1551211200.0,0
2019,2,27,2,30,22.3,3.6,1010,300,81.69,1551214800.0,149
2019,2,27,3,30,23.9,3.7,1011,298,68.45,1551218400.0,379
2019,2,27,4,30,25.4,3.6,1011,292,56.62,1551222000.0,362
2019,2,27,5,30,26.6,3.6,1011,286,49.92,1551225600.0,543
2019,2,27,6,30,27.5,3.7,1010,284,45.79,1551229200.0,655
2019,2,27,7,30,28.0,3.7,1010,283,42.34,1551232800.0,609
2019,2,27,8,30,28.3,3.5,1009,282,39.13,1551236400.0,584
2019,2,27,9,30,28.3,3.2,1008,280,36.63,1551240000.0,486
2019,2,27,10,30,27.9,2.8,1008,278,35.04,1551243600.0,382
2019,2,27,11,30,26.9,2.2,1008,274,35.72,1551247200.0,317
2019,2,27,12,30,25.1,1.7,1008,259,40.9,1551250800.0,91
2019,2,27,13,30,23.7,1.7,1009,238,48.18,1551254400.0,0
2019,2,27,14,30,22.9,2.0,1010,224,53.06,1551258000.0,0
2019,2,27,15,30,22.2,2.0,1010,222,58.9,1551261600.0,0
2019,2,27,16,30,21.6,1.8,1011,231,65.05,1551265200.0,0
2019,2,27,17,30,21.2,1.6,1011,250,68.93,1551268800.0,0
2019,2,27,18,30,20.7,1.5,1011,284,71.99,1551272400.0,0
2019,2,27,19,30,20.1,1.9,1011,324,74.05,1551276000.0,0
2019,2,27,20,30,19.4,2.6,1011,174,74.35,1551279600.0,0
2019,2,27,21,30,18.8,3.2,1011,12,71.1,1551283200.0,0
2019,2,27,22,30,18.2,3.5,1011,25,66.0,1551286800.0,0
2019,2,27,23,30,17.9,3.6,1011,30,60.31,1551290400.0,0
2019,2,28,0,30,17.3,4.0,1012,40,57.99,1551294000.0,0
2019,2,28,1,30,18.0,4.5,1013,45,52.94,1551297600.0,0
2019,2,28,2,30,20.4,4.8,1013,44,43.96,1551301200.0,166
2019,2,28,3,30,23.6,5.2,1014,37,34.9,1551304800.0,407
2019,2,28,4,30,26.1,5.3,1014,31,26.91,1551308400.0,633
2019,2,28,5,30,27.4,4.6,1014,27,23.84,1551312000.0,806
2019,2,28,6,30,28.3,3.9,1013,25,22.33,1551315600.0,906
2019,2,28,7,30,28.8,3.2,1011,23,22.2,1551319200.0,937
2019,2,28,8,30,29.1,2.9,1010,19,22.19,1551322800.0,892
2019,2,28,9,30,29.0,2.8,1009,16,22.22,1551326400.0,764
2019,2,28,10,30,28.6,2.7,1009,11,22.49,1551330000.0,576
2019,2,28,11,30,27.3,2.5,1009,5,24.05,1551333600.0,344
2019,2,28,12,30,25.1,2.2,1009,179,27.38,1551337200.0,105
2019,2,28,13,30,23.6,2.4,1010,179,29.93,1551340800.0,0
2019,2,28,14,30,23.1,2.7,1011,5,30.55,1551344400.0,0
2019,2,28,15,30,22.4,3.0,1011,15,31.32,1551348000.0,0
2019,2,28,16,30,21.8,3.2,1012,27,31.59,1551351600.0,0
2019,2,28,17,30,21.1,3.3,1011,40,31.95,1551355200.0,0
2019,2,28,18,30,20.4,3.3,1011,54,33.64,1551358800.0,0
2019,2,28,19,30,19.7,3.1,1010,67,36.03,1551362400.0,0
2019,2,28,20,30,19.0,3.0,1010,77,38.57,1551366000.0,0
2019,2,28,21,30,18.4,2.8,1010,86,40.75,1551369600.0,0
2019,2,28,22,30,18.0,2.7,1010,92,42.39,1551373200.0,0
2019,2,28,23,30,17.8,2.8,1010,95,43.05,1551376800.0,0
2019,3,1,0,30,17.5,2.8,1011,100,43.92,1551380400.0,0
2019,3,1,1,30,18.6,3.4,1012,100,41.6,1551384000.0,0
2019,3,1,2,30,21.3,4.0,1013,96,35.43,1551387600.0,169
2019,3,1,3,30,24.5,4.1,1013,87,27.85,1551391200.0,406
2019,3,1,4,30,27.2,3.8,1013,78,22.76,1551394800.0,626
2019,3,1,5,30,28.7,3.1,1012,70,22.48,1551398400.0,797
2019,3,1,6,30,29.8,2.5,1011,56,22.48,1551402000.0,890
2019,3,1,7,30,30.5,2.2,1010,42,22.14,1551405600.0,919
2019,3,1,8,30,31.0,2.1,1008,34,21.07,1551409200.0,869
2019,3,1,9,30,31.1,2.2,1007,29,20.42,1551412800.0,740
2019,3,1,10,30,30.8,2.3,1007,26,20.75,1551416400.0,555
2019,3,1,11,30,29.6,2.0,1007,23,22.39,1551420000.0,330
2019,3,1,12,30,27.4,1.7,1007,17,26.15,1551423600.0,100
2019,3,1,13,30,25.8,1.9,1007,21,29.45,1551427200.0,0
2019,3,1,14,30,25.2,2.3,1008,35,30.92,1551430800.0,0
2019,3,1,15,30,24.6,2.7,1009,51,32.12,1551434400.0,0
2019,3,1,16,30,24.1,3.1,1009,66,32.94,1551438000.0,0
2019,3,1,17,30,23.5,3.5,1009,80,33.62,1551441600.0,0
2019,3,1,18,30,22.9,3.8,1008,91,33.45,1551445200.0,0
2019,3,1,19,30,22.1,3.9,1008,96,34.17,1551448800.0,0
2019,3,1,20,30,21.3,3.6,1008,97,36.21,1551452400.0,0
2019,3,1,21,30,20.6,3.4,1008,99,38.34,1551456000.0,0
